id,extroversion,neurotic,agreeable,conscientious,open,TimeSpent
949901,1.8,3.4,4.4,4.2,4.0,2.13
329900,1.0,3.6,2.2,3.0,3.6,1.88
328395,3.2,3.0,3.0,2.0,3.6,2.64
794858,1.0,3.2,2.0,1.8,4.0,1.87
637927,1.2,3.0,1.8,4.6,3.8,1.35
9632,2.4,3.2,3.0,3.4,3.2,2.49
67440,2.6,3.4,2.8,3.4,3.8,3.76
765136,2.6,2.4,3.0,2.0,2.4,1.16
23319,1.8,3.4,3.0,3.4,3.4,1.69
641851,4.6,3.0,1.8,2.4,4.4,1.67
192410,2.2,3.2,3.2,2.0,3.0,1.03
647919,2.2,3.6,2.0,4.6,3.8,1.41
641677,3.8,3.6,4.4,1.0,4.4,4.69
580837,1.6,3.6,2.6,4.6,3.2,1.13
680569,2.2,2.6,2.8,1.8,3.2,4.12
170055,1.6,2.6,3.6,3.0,3.2,1.45
951189,2.8,2.6,1.8,3.8,3.2,1.08
155675,3.6,3.0,2.0,3.6,3.6,2.45
314879,2.8,3.0,2.0,4.8,4.8,1.51
880971,1.4,3.4,2.6,4.4,4.4,3.24
912380,2.8,3.4,3.0,3.6,3.6,1.51
516673,2.8,3.2,2.6,4.2,3.6,1.43
398379,4.4,3.6,3.2,4.0,3.8,3.48
501778,1.0,3.4,3.4,1.4,2.6,2.1
176305,1.0,3.6,2.8,2.8,3.0,2.36
386152,3.2,3.4,2.0,4.0,3.8,1.05
896322,3.0,3.4,3.2,2.2,4.0,1.32
954998,3.8,3.8,2.2,4.6,4.0,3.44
569359,1.4,2.8,3.0,1.8,3.8,1.68
647734,2.0,3.6,1.8,3.4,3.8,1.19
319231,3.0,3.0,3.0,3.0,3.0,1.25
527351,2.8,2.8,3.8,4.0,2.4,2.06
29525,2.6,3.2,2.2,3.8,3.4,1.69
364012,1.0,3.4,2.0,3.4,2.8,1.67
289993,3.0,3.0,3.6,2.0,4.2,1.09
138003,4.2,3.2,3.2,3.0,4.2,1.31
747544,2.0,2.6,2.6,2.8,4.4,1.92
974479,2.8,2.4,2.2,2.2,4.0,1.34
435001,3.2,3.6,1.8,2.4,4.2,2.2
43879,4.8,3.4,2.0,5.0,4.6,1.26
323023,2.8,2.8,3.6,2.8,3.2,1.95
237665,3.6,2.6,2.8,3.4,3.0,1.47
522052,2.0,2.2,2.2,4.2,4.2,2.07
986422,3.0,2.6,2.8,1.4,3.0,2.55
523260,2.2,3.4,2.2,3.4,3.6,1.44
498401,3.0,4.0,2.6,2.2,3.2,5.02
406237,2.8,2.6,2.2,3.2,3.6,2.22
368783,2.6,3.6,2.6,3.6,3.4,1.36
960465,3.0,3.4,2.8,3.6,3.2,1.05
821776,1.8,3.2,3.0,2.8,4.2,1.32
327053,1.0,3.0,2.0,2.4,3.0,1.28
916985,2.4,3.6,2.8,3.8,3.8,2.34
803144,1.2,2.0,1.8,3.4,4.4,1.83
688937,2.8,3.0,1.8,4.2,4.4,1.6
767939,3.2,3.2,2.2,2.2,4.4,2.41
865006,2.8,3.8,3.6,4.2,4.2,1.35
194556,3.0,3.2,2.0,2.4,3.8,0.83
171904,5.0,3.0,1.8,5.0,4.2,1.15
830150,4.2,3.2,2.2,2.2,2.6,1.84
64141,3.6,3.0,2.4,2.6,3.6,2.54
372415,4.6,2.8,1.8,5.0,4.6,2.6
625925,2.4,3.8,3.6,1.8,3.4,1.04
913602,4.4,2.6,2.8,1.4,4.6,1.4
551376,1.6,2.8,2.2,1.4,2.4,1.3
87972,2.8,3.2,2.6,2.2,4.2,1.61
734897,1.0,3.6,1.6,1.0,4.6,2.29
525579,1.6,2.4,1.8,4.0,4.2,1.52
982106,4.2,4.2,2.8,1.8,4.2,2.74
753475,3.4,3.4,1.8,2.4,3.6,2.0
695782,2.2,3.4,3.4,3.2,3.8,1.29
531925,3.2,3.6,2.6,2.6,3.2,2.71
654279,2.6,3.8,2.2,3.8,2.8,1.32
994434,2.4,2.4,3.0,1.0,3.6,3.42
503714,2.8,3.4,2.6,4.0,4.0,0.9
557833,4.0,2.6,2.4,1.8,3.2,1.28
349927,3.6,2.6,2.8,2.0,3.0,1.46
188418,3.8,3.4,2.6,4.6,4.4,2.71
654722,2.8,2.2,2.2,2.8,4.0,3.06
330525,3.6,3.6,2.2,1.8,3.8,2.03
478267,2.8,3.2,3.2,4.8,3.8,2.66
704602,2.6,4.0,3.2,3.4,3.0,1.77
806669,3.0,3.8,2.0,4.0,4.2,2.02
289589,2.8,2.6,2.6,1.2,4.4,0.86
224128,2.4,3.6,2.4,4.2,2.2,2.38
397319,2.6,3.2,2.4,1.6,3.8,1.64
11610,4.2,3.2,2.8,3.2,3.0,1.58
516452,2.0,2.6,2.6,1.8,3.2,1.65
655256,2.2,2.6,2.2,2.0,3.8,1.28
662334,3.4,2.4,3.4,3.8,2.4,1.8
785100,1.8,3.6,1.6,2.8,4.0,1.0
239494,4.2,2.8,2.6,2.8,3.2,4.66
135916,3.8,3.4,1.8,3.4,3.8,1.19
574221,3.2,3.0,2.4,4.0,3.8,0.86
210548,3.2,3.2,2.4,3.6,3.6,1.74
913656,2.6,3.0,2.2,3.4,3.6,1.74
561981,2.8,3.2,3.6,2.0,4.0,1.3
35465,1.4,2.6,2.4,2.2,3.2,1.91
890136,3.8,3.8,3.0,2.6,4.2,1.69
800760,1.4,3.2,3.2,3.0,4.2,1.94
786457,3.0,3.2,2.4,2.2,3.8,4.65
930976,2.6,2.8,3.4,1.0,2.8,2.58
103947,2.8,2.6,2.6,5.0,4.8,1.95
283758,1.6,3.8,2.6,3.0,4.0,1.31
346357,2.0,3.0,2.0,3.4,4.2,2.42
64947,4.2,4.0,2.6,2.8,4.0,1.77
754496,3.8,2.8,3.4,3.2,4.0,1.11
460430,2.4,3.2,3.4,1.6,3.6,1.49
484597,3.2,3.4,2.4,3.0,4.2,1.42
638691,2.2,3.2,2.2,3.6,4.4,1.59
598385,4.2,3.0,2.0,1.4,4.2,4.03
1000166,3.8,2.2,2.6,3.0,3.4,1.41
457830,3.8,3.6,3.0,4.4,3.8,2.54
58336,3.2,3.0,2.4,4.2,4.0,3.02
877704,3.6,3.2,2.2,4.2,4.0,1.53
649839,3.2,3.2,1.8,4.2,4.2,4.72
308694,4.2,3.8,1.8,4.8,4.0,2.15
177683,4.6,3.4,4.0,2.0,3.4,2.28
745796,5.0,2.2,3.4,4.2,4.4,2.31
361226,1.4,3.8,2.6,3.0,4.2,2.31
298605,3.8,3.6,1.8,4.0,3.8,3.22
639741,4.4,3.8,2.8,2.4,4.0,1.92
708378,4.0,3.2,2.6,4.4,3.8,1.02
226878,3.6,3.2,2.0,2.0,3.6,1.8
554398,3.0,3.4,2.6,3.0,3.2,3.63
213522,2.4,2.4,2.4,3.0,3.6,1.89
508327,3.6,3.0,2.2,2.4,4.0,1.4
842742,1.8,3.4,2.8,3.6,4.0,2.39
994105,1.0,3.4,3.0,3.6,3.6,1.36
664251,2.2,3.0,2.6,2.8,4.0,1.25
621250,5.0,3.4,4.0,2.6,4.2,1.87
273352,1.6,2.4,1.8,3.6,3.8,1.76
591517,3.8,3.0,2.2,2.2,4.2,2.12
848536,3.6,3.0,2.8,3.8,4.2,1.23
163311,3.4,3.0,2.6,2.2,3.2,1.24
309680,3.6,4.0,2.4,2.4,3.4,4.81
982977,2.2,2.4,2.2,3.2,3.8,1.21
689158,2.0,2.8,2.2,2.6,3.4,1.81
757352,2.0,3.4,2.4,3.2,2.6,1.8
754283,1.4,3.0,3.0,4.2,4.0,1.11
977294,2.2,3.4,2.8,3.2,3.6,0.94
58624,4.0,3.6,2.8,2.2,3.8,3.8
336201,1.4,3.0,3.2,3.6,4.2,3.85
867915,2.0,2.2,2.2,4.8,4.4,1.29
513192,3.4,2.6,2.4,2.4,3.2,1.36
753177,3.0,3.6,2.0,3.8,3.4,0.98
721057,3.2,2.6,2.2,3.0,4.0,2.05
528847,3.8,3.2,1.8,3.0,4.2,1.79
976888,1.4,3.0,1.8,4.6,3.4,1.14
408762,2.8,2.8,2.6,3.4,3.8,2.34
741908,3.4,2.8,3.0,2.8,3.8,1.18
317239,3.4,3.2,4.0,3.4,4.2,2.24
933822,3.8,3.6,2.2,2.4,3.8,3.01
128482,2.2,3.0,3.4,1.4,3.8,2.68
422335,1.4,3.0,2.4,4.4,4.2,1.97
783436,3.0,3.2,2.2,2.0,3.6,2.98
1000084,4.4,3.0,2.4,4.0,3.8,2.04
61545,3.6,3.8,2.8,4.0,3.2,4.55
40817,2.4,3.2,2.4,4.0,3.6,1.97
249072,3.0,3.2,3.0,3.8,3.6,3.38
695117,2.2,4.2,2.4,3.6,3.4,2.48
781373,2.8,3.6,2.0,3.0,3.4,1.07
617438,2.4,3.0,2.0,1.2,3.8,1.54
696846,2.4,3.0,2.6,2.4,4.2,2.16
949388,3.0,3.6,2.4,1.6,3.8,1.95
764131,3.2,3.2,2.2,4.0,4.6,0.82
317660,3.6,3.8,3.4,4.2,4.0,2.41
49354,4.2,4.2,1.8,2.6,3.8,1.74
339387,2.0,2.4,2.6,2.6,3.2,2.29
548066,4.0,4.4,2.8,3.4,4.0,1.31
973996,2.6,2.8,2.8,1.6,3.8,2.37
391368,3.4,3.4,2.6,3.2,3.8,2.26
599489,2.0,3.4,1.6,3.2,3.6,4.39
64915,2.4,3.6,2.2,3.0,4.0,2.54
909326,1.0,2.6,2.6,1.0,4.0,2.9
226692,4.0,3.2,3.0,3.2,3.2,1.67
690433,2.8,2.0,1.8,4.8,4.4,1.25
806866,5.0,2.8,2.0,2.0,4.2,1.2
672875,1.6,3.0,3.6,2.2,4.0,2.84
11564,1.6,3.6,1.8,4.4,2.2,1.32
916445,4.2,2.8,2.4,2.4,3.4,1.46
39884,1.8,2.6,4.2,3.4,3.0,1.49
262124,2.6,4.2,2.2,3.2,2.6,1.62
446250,3.0,3.4,3.0,3.0,3.4,3.01
673210,2.8,3.4,3.0,3.8,3.2,2.02
313421,2.8,3.4,1.8,1.2,4.4,2.26
961878,2.2,3.6,2.0,2.8,4.4,2.11
972535,3.2,3.0,4.0,2.8,4.0,1.31
653774,3.0,3.4,2.4,4.6,3.2,1.43
128357,2.2,3.6,2.0,2.4,4.4,1.24
185023,2.0,2.2,2.0,3.0,3.2,1.49
371670,2.8,3.0,2.8,2.4,3.4,2.93
564398,2.4,3.4,2.0,1.8,3.8,0.99
691587,2.0,3.4,2.4,2.0,3.6,2.5
865319,4.6,3.2,2.2,4.6,4.4,2.0
205875,3.2,2.6,4.0,2.6,1.6,0.78
891574,2.0,4.2,4.2,2.6,3.6,2.41
272487,3.8,3.4,2.4,4.0,3.2,1.32
684393,2.0,3.8,3.6,3.0,4.2,2.35
883256,3.6,3.2,1.8,2.8,3.8,1.66
706853,3.2,3.8,2.2,4.0,3.8,1.3
757269,4.0,3.4,2.4,2.6,2.6,2.77
570296,3.0,2.6,2.4,2.2,3.0,1.78
756763,3.8,3.0,3.0,3.0,3.4,1.89
658205,4.0,3.2,2.6,5.0,4.0,1.2
325522,3.0,3.2,1.6,4.4,2.4,3.11
837132,4.0,2.8,3.0,3.4,2.2,1.87
546556,2.0,2.8,2.4,2.4,4.0,1.58
121691,4.2,2.8,3.0,2.0,4.2,1.23
540269,1.0,3.2,2.6,3.2,3.2,1.08
219308,1.8,3.4,2.6,4.0,3.2,3.06
878268,1.2,3.2,2.8,3.6,3.2,2.34
322323,3.2,3.0,2.2,3.0,3.6,1.95
846105,3.4,2.8,2.0,1.2,3.8,0.87
334085,2.8,3.6,3.2,4.0,4.2,2.03
142821,3.6,3.0,3.4,2.2,3.2,1.48
641739,3.0,3.0,1.8,2.6,4.0,1.33
156352,3.8,2.2,2.8,2.8,3.4,1.82
374959,2.0,2.8,2.4,1.8,3.0,2.95
964370,3.2,3.2,2.0,4.8,3.8,3.15
112972,2.8,2.2,2.6,2.2,3.8,1.84
153305,4.4,3.0,2.0,4.0,3.8,1.61
583222,3.8,3.4,4.2,1.4,4.2,1.18
863119,3.6,4.2,1.8,2.4,4.2,2.35
121083,2.6,2.4,2.4,2.6,4.6,2.5
912583,1.0,3.2,2.4,4.2,3.6,1.85
822197,4.6,3.4,3.0,2.8,3.8,1.03
632716,4.8,3.2,3.4,2.2,3.6,1.43
318359,3.4,3.4,2.6,2.8,3.8,1.11
663914,3.4,3.4,2.4,1.0,3.2,1.15
416962,1.2,2.6,2.2,2.6,3.4,3.51
450981,1.4,2.8,3.0,3.8,4.0,2.91
269013,3.6,3.4,2.4,1.8,3.2,1.07
208467,2.8,2.8,2.6,2.8,4.0,1.32
375089,3.2,2.8,2.4,2.8,3.6,2.28
144791,4.0,4.6,3.4,3.6,3.8,1.36
861810,2.4,3.6,2.8,4.4,3.8,1.23
637462,2.4,2.4,2.6,3.6,3.8,1.76
523404,2.4,3.6,1.8,1.6,4.0,1.69
852524,1.8,2.8,2.8,2.8,3.8,2.34
762144,1.6,3.4,2.8,1.4,4.4,1.83
728458,2.0,3.6,2.4,3.8,3.6,1.48
473930,3.2,3.2,3.6,2.4,3.6,3.48
101137,1.8,3.8,3.2,4.2,3.8,1.66
372349,3.4,3.0,2.4,2.4,3.6,1.88
773442,2.8,2.6,2.8,2.6,4.0,1.41
965457,2.4,3.2,1.8,2.8,4.0,1.13
84824,2.2,3.2,2.4,3.4,3.2,1.52
495701,2.2,2.6,3.0,1.8,3.2,1.2
13734,2.2,3.2,3.0,2.8,3.6,2.18
102450,3.8,3.2,2.4,4.6,3.8,1.73
896634,2.8,3.8,1.8,2.8,2.6,2.6
668870,3.4,3.0,1.8,2.0,3.8,1.87
804124,3.6,3.4,2.2,3.8,4.0,2.29
937588,3.6,3.6,3.4,4.4,2.8,4.43
584908,1.8,3.0,2.2,3.2,3.2,2.1
1011521,4.4,4.2,3.4,1.6,2.6,1.06
207152,2.6,2.6,2.6,3.6,3.2,3.7
645356,2.4,2.6,2.4,2.0,3.4,3.04
539327,1.6,3.0,2.2,3.2,3.6,3.1
321042,3.0,3.4,2.4,2.4,3.8,1.94
917045,2.8,3.8,2.2,4.4,3.6,5.03
442359,4.8,3.4,2.0,3.2,3.2,2.58
202588,1.4,4.0,3.2,2.2,3.8,3.71
850661,4.8,2.6,3.4,2.6,4.2,0.92
439980,4.0,2.4,2.2,1.8,3.6,1.35
731700,2.4,3.0,2.6,2.0,3.4,1.48
135962,3.4,2.6,1.8,3.6,4.0,2.33
614260,4.2,3.4,2.0,2.2,4.4,1.5
60617,4.0,2.2,2.2,2.8,3.4,2.15
819761,4.0,4.2,2.4,2.0,3.8,1.37
429445,3.8,3.0,2.6,2.4,4.4,1.64
43335,2.6,3.6,2.2,2.6,3.8,1.45
748192,2.0,3.2,2.0,2.8,4.0,1.98
506970,1.0,3.6,2.4,3.8,4.2,1.66
750623,4.0,2.6,2.0,3.4,3.2,1.68
464045,3.0,3.4,1.4,3.8,3.2,4.51
538303,2.6,3.0,2.2,4.2,4.6,1.17
589001,2.8,3.6,2.0,4.8,3.4,1.33
687741,2.2,3.0,2.2,5.0,3.6,1.21
555446,3.6,2.6,3.2,3.2,4.0,1.91
485089,2.0,3.2,3.0,4.0,4.6,1.66
123329,3.6,3.2,2.4,2.8,3.8,1.45
401306,2.8,3.4,3.2,1.8,3.6,2.63
169325,3.2,3.2,2.2,1.8,2.6,2.38
297153,3.4,3.4,2.6,2.4,4.0,4.3
335496,2.0,2.6,4.2,1.4,4.4,1.92
972139,2.2,3.0,1.8,3.8,4.6,2.01
422557,3.8,3.4,3.2,3.0,3.6,3.58
891421,2.2,3.6,1.8,2.8,4.6,2.1
538898,3.0,3.0,1.8,1.2,3.2,4.14
807647,1.2,2.6,2.8,1.8,4.2,1.18
902365,2.8,3.2,3.2,3.2,3.6,2.02
804508,1.8,2.8,3.0,1.4,4.0,1.5
560782,1.0,3.4,2.8,4.0,4.2,1.83
461647,1.6,4.0,2.8,4.8,3.6,1.67
663319,4.0,3.4,1.8,2.4,3.2,1.78
792152,1.0,4.2,1.8,2.6,3.4,1.43
314306,1.4,3.2,3.0,1.2,3.8,1.97
687439,3.2,3.6,2.6,1.8,3.6,1.95
937072,2.0,2.8,2.8,4.8,3.4,3.14
306219,1.0,3.2,2.4,4.2,4.2,2.5
213089,3.6,3.8,2.6,2.2,3.6,3.26
918661,1.2,3.6,2.0,4.6,4.2,2.74
690129,2.8,3.8,2.4,3.8,4.6,2.39
546192,4.2,3.4,2.6,5.0,2.8,1.0
548693,3.2,3.4,2.0,4.0,2.6,1.33
273549,3.6,3.0,2.2,2.8,3.4,1.66
580839,4.2,2.2,2.2,1.4,4.4,4.98
11288,4.4,3.6,2.6,4.4,3.0,2.1
306827,4.6,3.4,2.0,2.4,3.6,2.34
48870,2.0,2.6,2.2,3.4,4.0,1.27
593182,5.0,3.4,2.4,4.6,3.0,2.52
5534,3.6,3.6,2.6,4.6,4.4,1.57
641865,2.2,3.2,2.2,2.8,4.0,2.12
336339,3.6,2.6,2.2,2.2,4.2,1.25
495334,3.4,3.4,2.6,3.4,3.0,4.1
534369,2.2,3.0,3.8,1.2,4.2,0.95
336331,5.0,3.6,2.6,1.8,3.2,1.24
416467,1.8,3.4,2.6,3.8,4.4,1.62
737967,4.4,2.6,2.4,1.0,3.8,1.04
252832,1.8,4.0,2.8,3.4,3.2,1.67
33240,2.4,3.6,3.0,2.8,4.0,1.43
657086,3.0,1.8,3.0,4.4,3.8,4.16
18585,2.8,3.2,3.4,2.0,2.8,1.25
366090,1.6,3.8,3.2,1.8,3.8,1.63
678343,1.8,3.4,2.0,2.6,3.0,1.61
857141,2.0,3.4,3.6,3.0,4.0,1.14
857756,4.6,3.2,2.4,3.8,3.6,4.69
968687,2.4,3.4,2.2,3.2,3.4,2.61
938853,1.4,4.2,2.8,2.2,3.2,1.75
318792,4.2,3.6,1.8,4.6,3.8,1.55
486362,2.2,3.4,2.0,3.0,4.0,2.55
520190,2.8,3.2,2.4,3.0,3.4,3.07
708038,1.0,3.4,2.6,3.0,3.8,2.71
717227,3.8,3.2,2.8,4.2,3.4,1.71
375349,3.8,2.8,2.2,4.0,3.6,3.25
1011838,1.8,3.4,2.0,3.6,3.6,2.2
719928,4.2,3.2,2.8,2.2,3.8,1.74
287496,1.6,2.8,2.2,1.8,4.6,2.57
453956,2.0,3.4,2.2,3.0,4.4,1.16
183690,2.8,2.4,2.0,2.0,3.8,2.23
240056,2.8,3.2,3.2,2.2,3.6,1.08
660856,2.2,3.2,3.0,3.6,3.0,1.48
160514,4.2,3.2,2.2,3.8,3.8,1.18
787930,2.4,3.2,2.2,3.4,3.8,1.37
947196,1.4,3.0,3.0,2.8,2.6,1.75
897178,3.0,3.8,1.8,4.4,3.0,2.01
1000596,3.8,3.4,2.0,2.6,3.8,1.95
1011125,3.4,3.4,2.8,4.0,3.8,1.56
864679,3.2,3.2,2.4,3.4,3.8,1.46
725138,2.6,3.4,2.4,2.4,4.4,2.09
156031,1.6,3.6,2.4,3.2,3.0,1.33
602895,4.4,3.2,3.4,2.4,3.4,1.06
724459,3.6,2.6,2.4,2.8,4.2,1.89
321591,2.6,3.0,2.8,3.8,3.2,1.13
956395,4.6,3.6,3.2,2.8,3.4,2.41
319169,2.2,3.2,2.2,2.0,4.0,2.53
410454,1.8,2.6,3.2,3.6,4.2,1.3
497302,2.8,4.2,3.4,4.0,3.8,1.4
209859,1.0,3.0,1.8,5.0,3.8,2.0
793758,3.0,2.8,2.0,2.4,3.4,1.62
857175,3.4,2.8,2.0,3.8,4.0,1.41
465337,3.8,3.6,1.6,5.0,4.6,3.15
839522,3.2,3.6,2.0,3.4,4.0,1.07
157097,3.6,3.0,2.6,2.6,3.0,1.58
842288,2.6,3.0,2.2,2.4,4.0,2.35
694638,2.4,3.6,2.6,1.4,3.8,1.55
863694,2.8,2.8,2.4,3.4,4.2,2.28
432955,2.6,3.0,2.6,1.2,4.0,3.57
707807,2.8,3.6,2.0,4.6,4.0,1.53
754461,2.6,3.4,3.4,2.6,4.2,2.98
473268,2.4,2.6,2.4,3.8,4.0,1.97
267489,4.6,2.2,2.2,3.2,4.0,1.56
74949,1.8,3.2,2.4,2.0,2.4,2.36
923300,2.6,3.0,2.2,2.6,3.6,1.76
524826,3.0,4.0,2.6,3.2,3.6,1.7
48026,2.0,3.2,2.6,2.2,3.4,1.93
628052,2.8,3.2,2.0,4.6,3.4,3.05
969187,3.4,3.6,2.8,4.4,3.6,1.83
165077,4.6,3.6,3.0,4.2,4.2,2.3
621750,2.2,3.2,2.0,4.0,4.0,1.22
997667,2.0,3.0,2.4,3.2,3.6,1.56
421935,4.0,3.6,2.8,3.0,4.4,1.46
385534,2.0,3.2,2.6,3.4,3.2,1.18
484885,4.2,3.0,2.0,4.6,3.2,1.16
773311,2.0,3.4,2.0,4.2,3.2,1.77
506934,3.6,3.6,2.2,3.8,3.8,2.11
225574,3.0,3.2,3.0,3.0,2.6,1.45
450769,3.0,3.0,1.6,3.8,4.0,2.59
515826,3.0,3.2,2.4,3.8,4.0,1.76
10495,3.2,3.4,4.0,3.8,3.0,2.45
919748,3.2,3.2,3.0,2.6,3.4,1.88
126915,3.4,4.0,1.8,4.6,3.6,2.15
21962,4.4,3.6,2.0,4.2,4.6,2.19
812170,3.2,2.8,1.8,3.6,4.2,2.96
799287,2.8,4.0,2.4,3.6,3.6,3.26
675263,2.2,3.6,2.0,4.0,4.2,2.3
284802,1.6,3.0,3.4,3.8,3.4,1.98
930169,2.8,2.8,3.4,3.0,3.6,1.52
590139,4.0,2.6,2.4,4.2,2.6,2.12
83273,2.6,3.2,2.0,2.0,4.0,2.81
867288,1.8,3.4,2.0,1.8,4.4,1.54
834213,2.6,2.4,2.4,3.8,2.8,2.71
744876,3.6,2.8,1.8,2.8,4.4,1.54
549221,2.4,3.4,2.6,2.6,3.6,1.62
143499,1.8,3.4,1.6,3.0,4.6,3.18
801203,1.0,4.2,3.0,3.8,3.8,2.88
634665,2.8,3.0,2.8,4.6,3.2,1.57
416990,2.0,2.6,2.6,2.8,3.6,1.74
799265,1.0,3.6,3.0,2.2,3.6,1.3
222787,2.2,3.8,2.8,2.4,3.0,3.01
993540,2.4,4.4,3.0,3.8,3.4,3.4
102538,1.2,3.0,2.4,3.0,4.2,1.39
802590,4.4,2.8,1.8,3.4,4.2,2.57
17918,2.8,4.0,1.8,3.2,3.6,1.5
443820,2.0,3.8,3.6,3.6,4.2,1.24
892791,2.6,3.2,3.2,1.6,4.2,1.58
374461,2.0,3.0,2.8,2.8,3.4,1.91
355878,1.4,3.8,2.6,3.0,4.2,1.72
593847,4.6,4.0,3.4,3.8,4.2,1.4
113433,4.6,3.4,2.4,3.4,4.2,2.37
275987,3.4,4.0,2.8,3.2,3.8,1.42
86012,3.2,3.4,2.4,3.2,4.0,1.34
69108,2.2,3.6,1.8,2.6,3.6,1.22
541291,2.2,3.0,1.4,1.8,4.2,3.47
802784,2.0,4.0,1.8,5.0,3.4,1.77
638366,4.8,2.2,2.6,4.0,4.2,3.69
1013150,3.0,3.6,2.0,2.0,3.8,1.05
410257,2.8,3.2,2.8,2.6,3.4,1.87
78040,3.8,2.6,2.4,2.4,2.8,3.44
212211,2.8,3.0,2.4,2.6,3.4,1.27
448570,3.0,3.4,2.6,4.4,4.2,1.88
675278,3.2,3.2,2.4,2.6,3.8,1.78
547458,2.6,3.6,2.8,4.0,2.8,1.88
994183,1.2,3.0,2.0,3.4,4.0,1.82
992436,1.4,3.0,2.8,2.0,3.2,2.08
789725,3.6,3.4,1.8,2.8,4.2,1.52
52364,2.6,3.6,1.8,3.0,1.6,3.0
985258,3.4,3.0,2.0,2.6,4.0,1.25
846276,2.2,1.8,3.4,1.8,3.4,1.93
314637,1.0,3.2,2.4,3.2,3.4,1.49
622573,1.6,3.2,2.6,1.8,3.6,4.57
949515,5.0,3.6,2.6,2.6,4.0,1.65
639300,2.8,3.4,1.8,3.6,4.4,0.85
677592,1.6,3.0,3.4,1.0,2.6,1.13
325542,1.6,2.2,2.8,3.2,3.8,3.55
21544,1.6,3.2,2.2,3.0,4.2,1.3
20424,1.8,3.2,2.6,3.0,3.6,1.86
233822,3.0,2.6,2.0,4.6,3.8,2.31
51080,1.0,3.0,1.6,2.0,3.6,1.01
933361,5.0,3.6,2.4,2.0,4.0,1.51
696764,3.8,2.6,1.8,1.8,4.2,1.3
984050,3.8,3.4,3.0,2.6,3.6,1.68
32712,2.4,3.6,3.2,3.6,3.4,1.17
492669,3.6,2.8,2.2,1.4,4.0,1.59
991081,4.2,3.8,2.6,4.8,4.2,2.57
736114,3.2,3.4,2.4,2.2,3.6,2.22
53921,1.6,4.2,2.0,3.2,4.2,2.66
287108,3.4,3.0,2.0,2.4,4.4,3.18
620887,3.8,3.4,2.0,4.6,4.2,2.46
126781,3.4,3.2,1.8,3.4,3.4,2.45
830251,4.0,3.4,2.4,3.6,5.0,1.96
956284,3.6,3.0,2.8,5.0,3.0,1.29
313111,3.4,3.4,2.2,4.4,3.4,1.58
297419,4.8,3.4,2.6,4.0,4.0,1.24
759454,2.6,3.4,3.0,2.8,3.6,1.81
585097,1.2,2.8,2.4,2.2,3.2,1.55
1008056,2.6,3.6,1.8,3.8,3.6,1.18
443495,2.0,3.2,3.2,1.4,3.8,2.15
66228,1.8,3.8,2.2,2.2,4.2,1.44
205279,3.2,3.2,2.0,2.8,4.2,1.7
978306,3.4,3.8,3.2,2.4,2.8,2.2
115902,3.8,2.8,2.2,2.6,4.2,1.32
718512,3.4,3.8,2.6,3.2,3.8,1.65
846979,3.2,3.4,2.2,3.4,4.0,1.82
400867,3.0,3.6,2.4,4.4,3.6,2.98
157309,1.0,2.8,3.4,2.0,4.0,2.51
710252,1.6,3.6,2.2,3.6,3.4,0.91
509363,3.2,2.6,3.2,3.6,2.8,1.33
372389,1.4,2.6,2.4,1.4,2.8,1.17
377605,4.6,3.4,5.0,1.4,4.2,1.13
809577,2.4,3.2,3.0,2.4,3.4,0.96
350458,2.0,3.8,3.0,1.8,3.8,1.69
534909,2.8,3.2,2.4,2.6,2.6,2.96
140398,3.2,3.4,2.2,4.6,4.6,1.64
345421,4.6,2.6,2.8,3.6,3.4,1.19
449174,1.0,3.6,3.4,3.6,4.0,1.18
903404,2.6,3.8,3.0,4.0,2.6,1.46
73245,4.4,3.8,2.6,2.2,2.8,3.98
865508,2.0,2.6,2.8,1.2,3.4,2.5
173871,3.6,2.8,3.2,2.4,4.2,1.65
310834,2.6,2.8,2.8,2.2,3.4,1.11
271667,3.8,3.8,2.4,4.0,4.0,3.01
301646,2.6,3.4,3.0,2.4,3.4,2.68
597236,1.2,2.6,2.6,1.6,3.0,1.47
779286,2.6,3.2,2.8,3.2,3.2,4.26
138624,1.8,2.4,2.8,2.4,4.2,1.86
950958,4.2,3.6,1.8,1.8,3.4,3.67
382962,4.0,3.2,2.8,2.2,3.6,1.55
417186,2.8,3.2,2.8,3.2,3.4,0.74
394429,1.0,2.8,3.2,5.0,4.0,1.41
578225,3.8,3.4,1.8,2.4,3.2,3.12
62682,2.0,4.2,4.2,3.6,4.2,1.42
802238,1.6,3.0,2.4,2.2,3.0,1.78
15928,2.8,2.6,3.0,2.6,2.8,1.65
232216,2.2,3.2,2.0,4.0,4.0,1.19
674336,4.4,3.2,2.2,4.2,4.4,1.89
511846,2.0,3.6,2.4,4.0,2.8,2.75
96026,1.4,3.6,2.8,1.6,3.2,1.36
852094,2.4,3.4,2.2,4.8,4.4,1.8
475101,1.6,3.6,2.6,2.2,3.0,2.1
143994,4.0,3.2,1.8,2.4,3.2,1.07
285169,3.0,2.6,2.4,3.4,4.0,2.58
77172,1.4,3.0,2.8,2.2,3.6,1.95
750875,4.6,3.8,2.6,2.4,3.6,2.16
825179,4.6,2.6,2.0,3.6,4.0,2.38
294898,2.0,3.4,1.6,3.8,4.4,2.92
